/Killer/israel-mossad	Charlie Kirk had begun breaking publicly with the pro-Israel consensus on the right, and this page follows the motive and capability argument built on that. Every operational claim in it &mdash; the alleged signals, the paving, the halted foreign leads &mdash; is recorded as contested. No court has found that any foreign service ordered his death.
/Killer/us-intelligence	The argument that domestic agencies had the motive, the capability and a documented history &mdash; COINTELPRO, Operation CHAOS &mdash; plus what investigators say happened after September 10. Its most specific on-record item is a former counterterrorism director saying his foreign-nexus review was ordered stopped.
/Killer/tyler-robinson	The government&apos;s case against the charged man, set beside the documented challenges to it: the rifle-to-wound mismatch, the acoustic timing, the gaps in his day. He is charged, not convicted, and the page is written so you can weigh both sides.
/Killer/more-theories	TPUSA internal conflict, a foreign state other than Israel, a multi-actor coordination, and the staged-event claim &mdash; each set out with the little evidence it actually rests on. Several experienced investigators land here rather than on any single-actor account.
/Tyler_Robinson/Discord_Messages	The case summary for every Discord artifact at once &mdash; the confession screenshot, the two usernames, the servers, the warrant pages, and the platform&apos;s own statements. It ends on the one question a subpoena return would answer: which IP the posting account logged in from.
/Tyler_Robinson/Messages/steam-messages	An eleven-year gaming profile scraped from public pages and read afterwards as red flags in plain sight. Two facts survive that hindsight problem: a documented rename from craftin247 to milk, and the reported scrubbing of pages anyone could once load.
/Tyler_Robinson/clothing-change-agent-david-hull	The investigating agent testified at the preliminary hearing to a change of clothes on the roof. The page collects that account alongside the public call for a follow-up on what the record does and does not actually establish.
/Tyler_Robinson/Investigation_Index	The working memo for the official suspect, organised by mismatch rather than biography: identity, timeline, forensics. It also names the disclosure targets &mdash; camera archives, surrender bodycam, forensic extractions &mdash; that would settle most of it.
/Tyler_Robinson/Trial/overview	The proceeding rests on a premise this site treats as unsettled &mdash; a rifle round from a roof rather than a device at the lectern. The page routes to the sworn record: who testified, what they said, and which bench decides what stays sealed.
/Tyler_Robinson/cowboys-smokehouse-receipt	Check 211, Table 24, ordered 8:55 PM and paid at 9:47 PM on 9/10/25, total $38.51. Citizen investigators circulate it as an alibi; the paper names no diner, which is exactly why the last four digits of the card matter.
/Tyler_Robinson/Risk_Of_Assassination	Baron Coleman says on camera that the accused is in grave danger because he was never supposed to survive this long. It is a stated opinion from an attorney and commentator, recorded with attribution and adjudicated by no court.
/Tyler_Robinson/Tyler_9_10_2025	Surveillance stills timestamped 12:23:29 to 12:23:54 map the path from the alleged firing position to the northeast corner &mdash; twenty-five seconds. The page asks whether the documented movement is physically compatible with the official account.
/Tyler_Robinson/Messages/handwritten-note	The one message in this case stored under a keyboard rather than on a server: no timestamp, no account, no metadata to authenticate or to dispute. It is State&apos;s Exhibit 16.3, and the memorandum&apos;s lead identity quotation is drawn from it.
/Tyler_Robinson/Shooting/overview	The rooftop account set against the challenges to it &mdash; the climb, the prone position, the sprint, the recovered Mauser. The larger question the page keeps in view is whether a rooftop shot explains the death at all.
/Tyler_Robinson/Messages/text-messages-twiggs	The message set with the clearest forensic chain &mdash; and the chain runs through the roommate&apos;s phone, not through any device attributed to the accused. Filed as State&apos;s Exhibit 16.1 and cited page by page to at least seventeen.
/Tyler_Robinson/cowboys-smokehouse-full-visit	The unedited 34-minute conversation at the Panguitch restaurant, posted so the alibi account can be judged from the whole recording rather than a clip. What the staff say happened after they called the FBI is the part worth sitting through.
/Tyler_Robinson/Family	The parents are the load-bearing beam of the surrender story &mdash; the tip chain, the drive to Hurricane, the reported suicidal ideations. What the family is reported to actually believe does not match the version the public was told.
/Tyler_Robinson/lance-twiggs-drawings	Pages of frenzied ink scribbles, photographed bare-handed on a phone, reportedly from the shared apartment, and ending on a capture of the Discord confession. Who drew them and who photographed them has never been established, which is the chain-of-custody problem in one gallery.
/Tyler_Robinson/steam/self-reported-location-vs-login-ip	A country typed into a profile box takes seconds to change and proves nothing at all. The IP address behind the same session cannot be altered afterwards, is held by the platform, and has never been published.
/Tyler_Robinson/steam/warrant-redacted-every-other-username	One account was named in the warrant and everyone else in that group chat was removed from the record. That single redaction is why a public gaming comment wall became the best roster anyone has.
/UVU/CIA-UVU-Profiles	UVU National Security Society profiles with reported CIA and CNSSI ties were taken down on September 24, 2025. The page records what was published and what corroboration would actually look like &mdash; names appear because they were public, not because anyone is accused.
/UVU/Courtyward	The ground itself: sight lines, the tunnel behind the tent, the rock pile, and the four-channel <a href="/Mic/Canon_XA55_Audio">Canon XA55 record</a> of what the courtyard sounded like. Every competing shot-origin theory has to work inside this one small space.
/UVU/Hardscape-Specialties	A landscaping LLC reportedly dormant for twenty years was revived in February 2025, and it is the company named in the courtyard paving. The corporate paperwork is public record; what it means is contested.
/UVU/Stingray-Device	The claim that an IMSI-catcher was operating at the event, and what such a device would and would not capture. It rests on commentary and photographs rather than any records release, and the page marks that gap plainly.
/UVU/Tent	The tent is where the exploding-microphone argument physically lives &mdash; the transmitter under the shirt, the stage impulse, and ground that was <a href="/UVU/Pavers">paved four days later</a>. The counterpoints are carried on the same page.
/UVU/UVU-Administration-Response	Cabinet emails the day before, an emergency alert that reportedly never reached students, and a leadership transition afterwards. GRAMA records show what the administration decided, and when.
/UVU/UVU-Faculty-Statements	Active-shooter training gaps, lockdown conditions and withheld internal communications &mdash; the faculty half of September 10, built only from records and public statements. Unverified faculty material is quarantined rather than repeated.
/UVU/UVU-Student-Reactions	Lockdown, false alerts, a vigil and student-shot footage, plus two harder threads: free trauma counselling described as aimed at witnesses, and an instruction to delete video. Grounded in official posts and GRAMA.
/UVU/UVU_Investigation_Index	A question-first index of the UVU angle: who was where, what the records show, what changed on the ground afterwards. Use it when you know what you want to ask but not which page answers it.
/UVU/UVU_Social_Media_Response	UVU&apos;s own posts on September 10 set against the mainstream timeline in a fact-check table &mdash; the timings do not line up cleanly. It also carries the reported request to a witness to delete his footage.
/UVU/maps	Where everything actually sits: the courtyard, the Losee Center roof, the alleged route across campus, the construction site and the acoustic anchor point. Distances change how several of the loudest claims read.
/Tyler_Robinson_Not_Assassin/more-reasons	The holes that sit outside the four big arguments: a backpack reportedly too small for the rifle, an unidentified stairwell figure, no gunshot-residue test, mixed DNA, and inconclusive ATF ballistics. Each is small on its own; the page argues the stack is not.
